50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y
,,,,,,,,,,,,,,,,0.854501,,,,,,,,,,,,,e082d24c-3ca4-43d4-a594-37ff9a2ae09b,3123,,,"[41.5, 26.1]",3829500,77,True,,,-0.6036263,,Right Foot,,,"[60.5, 13.0]",,Ground Pass,,23.078344,,,,Rémy Cabella,3420.0,,,,,,Free Kick,2,From Free Kick,Lassana Diarra,3181.0,Left Defensive Midfield,161,Marseille,147,['5810ec5b-695a-40cd-a701-cf83a460bfb1'],40,,,,,,,,,,,,,,,,,,Marseille,147,00:32:40.001,Pass,,41.5,26.1,60.5,13.0,,
,,,,,,,,,,,,,,,,1.033573,,,,,,,,,,,,,0bf85b0d-92f1-4441-81b1-e47ba3a22777,3125,,,"[97.7, 10.5]",3829500,77,,,,1.4933653,,Right Foot,,,"[98.6, 22.1]",,Ground Pass,,11.634861,,,,Michy Batshuayi Tunga,3457.0,,,,,,,2,From Free Kick,Rémy Cabella,3420.0,Center Attacking Midfield,161,Marseille,147,['d32da597-15c1-4f42-8f48-06080d7035cd'],45,,,,,,,,,,,,,,,,,,Marseille,147,00:32:45.872,Pass,,97.7,10.5,98.6,22.1,,
,,,,,,,,,,,,,,,,0.480311,,,,,,,,,,,,,d37d3dc8-a52c-4c05-b203-c3f7b2207843,3127,,,"[98.6, 22.1]",3829500,77,,,,-0.7853982,,Right Foot,,,"[101.9, 18.8]",,Ground Pass,,4.666905,,Incomplete,,Rémy Cabella,3420.0,,,,,,,2,From Free Kick,Michy Batshuayi Tunga,3457.0,Center Forward,161,Marseille,147,"['1775c6f7-4980-4566-b70f-2a9781a6a192', '9c1251eb-0291-440f-b250-8e9dc7976381']",46,,,,,,,,,,,,,,,,,,Marseille,147,00:32:46.906,Pass,,98.6,22.1,101.9,18.8,,
,,,,,,,,,,,,,,,,1.404626,,,,,,,,,,,,,739c2a5d-81ac-42a2-93b2-c5be006c056a,3137,,,"[120.0, 0.1]",3829500,78,,,,1.7423224,6d91c18a-d99e-4ced-84e9-c905c89d5b20,Left Foot,,,"[113.4, 38.2]",,High Pass,,38.667427,,,True,Michy Batshuayi Tunga,3457.0,True,,,Outswinging,,Corner,2,From Corner,Romain Alessandrini,15296.0,Right Wing,162,Marseille,147,['7e47142c-c286-44bf-aa74-995f2e7e62e3'],17,,,,,,,,,,,,,,,,,,Marseille,147,00:33:17.810,Pass,,120.0,0.1,113.4,38.2,,
,,,,,,,,,,,,,,,,5.934497,,,,,,,,,,,,,d4abdf16-eb1a-432a-8ae5-738719af32f2,3142,,,"[6.0, 44.0]",3829500,78,,,,0.32523486,,Right Foot,,,"[92.0, 73.0]",,High Pass,,90.75792,,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,Goal Kick,2,From Goal Kick,Kevin Trapp,4440.0,Goalkeeper,163,Paris Saint-Germain,131,['83a75a95-a4f1-4836-82c9-48e62391a38e'],49,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:49.408,Pass,,6.0,44.0,92.0,73.0,,
,,,,,,,,,,,,,,,,0.723369,,,,,,,,,,,,,aa774499-0cdb-410f-9af3-c3893c6f9518,3147,,,"[38.4, 0.1]",3829500,79,,,,1.551191,,,,,"[38.6, 10.3]",,Low Pass,,10.201961,,,,Lassana Diarra,3181.0,,,,,,Throw-in,2,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,164,Marseille,147,['cec0a4aa-2621-42a0-a75f-90ec612ddbb8'],4,,,,,,,,,,,,,,,,,,Marseille,147,00:34:04.720,Pass,,38.4,0.1,38.6,10.3,,
,,,,,,,,,,,,,,,,0.892905,,,,,,,,,,,,,492ee20d-56b4-41cb-99d3-82479d3a1b5f,3150,,,"[38.6, 10.3]",3829500,79,,,,-1.3687712,,Right Foot,,,"[40.3, 2.0]",,Ground Pass,,8.472308,,,,Javier Manquillo Gaitán,3075.0,,,,,,,2,From Throw In,Lassana Diarra,3181.0,Left Defensive Midfield,164,Marseille,147,['a7286f09-5cbc-45ff-9fed-af56f33a60aa'],5,,,,,,,,,,,,,,,,,,Marseille,147,00:34:05.467,Pass,,38.6,10.3,40.3,2.0,,
,,,,,,,,,,,,,,,,0.443703,,,,,,,,,,,,,6002f361-eb0a-4212-98ce-4822ac3cb37d,3154,,,"[51.1, 3.1]",3829500,79,,,,0.20963985,,Right Foot,,,"[60.5, 5.1]",,Ground Pass,,9.610411,,Incomplete,,Lucas Ariel Ocampos,4345.0,,,,,,,2,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,164,Marseille,147,"['102dc38b-79e7-41e9-ab5e-28f65e4b18ec', '7912394c-8c8e-4d50-b888-871c6985e0ac']",8,,,,,,,,,,,,,,,,,,Marseille,147,00:34:08.757,Pass,,51.1,3.1,60.5,5.1,,
,,,,,,,,,,,,,,,,1.492215,,,,,,,,,,,,,4a229620-3cdc-45b4-aca5-d70fd34a7170,3157,,,"[63.0, 0.1]",3829500,79,,,,0.91183865,,,,,"[73.3, 13.4]",,Low Pass,,16.82201,,,,Michy Batshuayi Tunga,3457.0,,,,,,Throw-in,2,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,165,Marseille,147,['411822ac-6bb3-4938-a4ba-1c24b76df227'],15,,,,,,,,,,,,,,,,,,Marseille,147,00:34:15.205,Pass,,63.0,0.1,73.3,13.4,,
,,,,,,,,,,,,,,,,0.548636,,,,,,,,,,,,,7a6f412c-d0a0-4fe9-9ddd-a56131f8b297,3167,,,"[75.3, 3.4]",3829500,79,,,,3.0798156,,Right Foot,,,"[65.6, 4.0]",,Ground Pass,,9.718539,,,,Javier Manquillo Gaitán,3075.0,,,,,,,2,From Throw In,Lucas Ariel Ocampos,4345.0,Left Wing,165,Marseille,147,"['3cc49b0e-1575-4415-910a-06641dadb12f', 'e42b8399-2242-46a4-9d3c-3196cec5928e']",19,,,,,,,,,,,,,,,,,,Marseille,147,00:34:19.936,Pass,True,75.3,3.4,65.6,4.0,,
,,,,,,,,,,,,,,,,0.466911,,,,,,,,,,,,,89a50213-7bc0-4b50-9947-c633e46dd550,3170,,,"[67.3, 4.0]",3829500,79,,,,0.82537687,,Right Foot,,,"[73.3, 10.5]",,Low Pass,,8.845903,,,,Lucas Ariel Ocampos,4345.0,,,,,,,2,From Throw In,Javier Manquillo Gaitán,3075.0,Left Back,165,Marseille,147,['e97b33d4-286b-4f03-a864-245964d9b7a9'],21,,,,,,,,,,,,,,,,,,Marseille,147,00:34:21.236,Pass,,67.3,4.0,73.3,10.5,,
,,,,,,,,,,,,,,,,1.7791,,,,,,,,,,,,,6f1ba0bb-6aa5-4ce8-8e59-3610938e7d9c,3176,,,"[45.7, 55.7]",3829500,79,,,,-1.2505099,,Left Foot,,,"[52.5, 35.2]",,Ground Pass,,21.59838,,,,Javier Matías Pastore,4370.0,,,,,,,2,From Throw In,Blaise Matuidi,4375.0,Left Center Midfield,165,Marseille,147,['59621d75-37e9-4cb2-a6b7-e4d18278736c'],23,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:23.539,Pass,,45.7,55.7,52.5,35.2,,
,,,,,,,,,,,,,,,,4.283488,,,,,,,,,,,,,86514c58-f678-4f3c-84bc-4f8be4d5c9b1,3180,,,"[53.3, 34.1]",3829500,79,,,,-1.6361792,,Right Foot,,,"[51.1, 0.5]",,Ground Pass,,33.671947,,Out,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,2,From Throw In,Javier Matías Pastore,4370.0,Left Wing,165,Marseille,147,"['714007ad-d6c7-4af4-8222-d488a39071f1', '76635769-e7a3-41b7-8089-d9d0ebfb3a68']",26,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:26.732,Pass,True,53.3,34.1,51.1,0.5,,
,,,,,,,,,,,,,,,,1.397624,,,,,,,,,,,,,8fa84f00-6010-4922-8506-f9a2764e973b,3182,,,"[69.6, 80.0]",3829500,79,,,,-0.15762194,,,,,"[84.7, 77.6]",,Low Pass,,15.289539,,,,Romain Alessandrini,15296.0,,,,,,Throw-in,2,From Throw In,Brice Dja Djédjé,7857.0,Right Back,166,Marseille,147,['1c1d2050-5fa2-4fda-a337-e4c0ad25ec24'],36,,,,,,,,,,,,,,,,,,Marseille,147,00:34:36.206,Pass,,69.6,80.0,84.7,77.6,,
,,,,,,,,,,,,,,,,0.506488,,,,,,,,,,,,,a70e73df-677a-4ead-92cb-a2e0639159bc,3187,,,"[83.8, 77.3]",3829500,79,,,,2.016902,,Right Foot,,,"[82.7, 79.6]",,Ground Pass,,2.5495098,,,,Brice Dja Djédjé,7857.0,,,,,,,2,From Throw In,Romain Alessandrini,15296.0,Right Wing,166,Marseille,147,['4bda1be3-7ddf-4486-b168-9ffd1295ef09'],39,,,,,,,,,,,,,,,,,,Marseille,147,00:34:39.375,Pass,,83.8,77.3,82.7,79.6,,
,,,,,,,,,,,,,,,,1.428944,,,,,,,,,,,,,0fe1dcf1-eeb5-40a6-a425-d8d85103cadd,3190,,,"[82.7, 79.6]",3829500,79,,,,-2.7001257,,Right Foot,,,"[59.0, 68.4]",,Ground Pass,,26.213165,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,,2,From Throw In,Brice Dja Djédjé,7857.0,Right Back,166,Marseille,147,['36e83923-3663-47b7-be8b-f32bcf1a31a6'],41,,,,,,,,,,,,,,,,,,Marseille,147,00:34:41.715,Pass,,82.7,79.6,59.0,68.4,,
,,,,,,,,,,,,,,,,1.528549,,,,,,,,,,,,,7f4489fe-77c8-4f9a-9f3b-abc5d2592e8c,3193,,,"[57.4, 64.8]",3829500,79,,,,-1.9221365,,Right Foot,,,"[47.1, 36.7]",,Ground Pass,,29.928247,,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,,2,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,166,Marseille,147,['b81c6f64-6b1d-488c-916a-81f867798e91'],44,,,,,,,,,,,,,,,,,,Marseille,147,00:34:44.744,Pass,,57.4,64.8,47.1,36.7,,
,,,,,,,,,,,,,,,,0.792728,,,,,,,,,,,,,a6825768-66c5-4415-b2c4-221a527b9140,3196,,,"[61.3, 27.0]",3829500,79,,,,0.1671018,,Left Foot,,,"[69.6, 28.4]",,Ground Pass,,8.417244,,,,Lassana Diarra,3181.0,,,,,,,2,From Throw In,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,166,Marseille,147,['25f41b7f-b6a7-4018-a00d-2b101208c045'],50,,,,,,,,,,,,,,,,,,Marseille,147,00:34:50.626,Pass,,61.3,27.0,69.6,28.4,,
,,,,,,,,,,,,,,,,1.939212,,,,,,,,,,,,,7236520d-1a8d-4c3e-be65-d31199f0348c,3200,,,"[67.3, 42.6]",3829500,79,,,,2.0921226,,Right Foot,,,"[58.8, 57.4]",,Ground Pass,,17.06722,,,,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,,,,,,,2,From Throw In,Lassana Diarra,3181.0,Left Defensive Midfield,166,Marseille,147,['fb17cc1e-e9ac-4276-89a1-674a1ce7f1c9'],56,,,,,,,,,,,,,,,,,,Marseille,147,00:34:56.777,Pass,,67.3,42.6,58.8,57.4,,
,,,,,,,,,,,,,,,,0.87651,,,,,,,,,,,,,9e53d917-6f1d-4680-bded-6cfca17061dd,3203,,,"[61.0, 60.5]",3829500,80,,,,1.0191413,,Right Foot,,,"[72.2, 78.7]",,Ground Pass,,21.370073,,,,Brice Dja Djédjé,7857.0,,,,,,,2,From Throw In,Nicolas Alexis Julio N'Koulou Ndoubena,7472.0,Right Center Back,166,Marseille,147,['7be871d7-56aa-4c1a-9d6b-8d1b8b1f1c48'],0,,,,,,,,,,,,,,,,,,Marseille,147,00:35:00.002,Pass,,61.0,60.5,72.2,78.7,,
,,,,,,,,,,,,,,,,0.626103,,,,,,,,,,,,,55f612a1-3d48-431f-a691-fb21eef03c70,3206,,,"[73.8, 78.4]",3829500,80,,,,-1.4056476,,Right Foot,,,"[74.7, 73.0]",,Ground Pass,,5.4744864,,,,Romain Alessandrini,15296.0,,,,,,,2,From Throw In,Brice Dja Djédjé,7857.0,Right Back,166,Marseille,147,['64fb22a5-f189-49d7-adb9-455f827cf1ef'],2,,,,,,,,,,,,,,,,,,Marseille,147,00:35:02.302,Pass,,73.8,78.4,74.7,73.0,,
,,,,,,,,,,,,,,,,1.391501,,,,,,,,,,,,,aef89e43-4b21-44a1-8b05-55a6d3c37abb,3210,,,"[94.0, 69.3]",3829500,80,,,,0.5447021,,Left Foot,,,"[107.7, 77.6]",,Ground Pass,,16.018114,,,,Brice Dja Djédjé,7857.0,,,,,,,2,From Throw In,Romain Alessandrini,15296.0,Right Wing,166,Marseille,147,['e5c897b3-41f3-4a96-a364-051aaa2abbc4'],7,,,,,,,,,,,,,,,,,,Marseille,147,00:35:07.286,Pass,,94.0,69.3,107.7,77.6,,
,,,,,,,,,,,,,,,,1.048711,,,,,,,,,,,,,8b1856ee-9efe-4a25-aa82-ad31a88fd04b,3213,,,"[107.7, 77.6]",3829500,80,,,,-1.5364751,,Right Foot,,,"[108.5, 54.3]",,Low Pass,,23.31373,,Incomplete,,Michy Batshuayi Tunga,3457.0,,,,,,,2,From Throw In,Brice Dja Djédjé,7857.0,Right Back,166,Marseille,147,"['34562993-1b5b-4865-81c4-78ac101fec7f', '9e5bddf9-7842-4bf7-a6b9-0739bcafd3b1']",8,,,,,,,,,,,,,,,,,,Marseille,147,00:35:08.951,Pass,,107.7,77.6,108.5,54.3,,
,,,,,,,,,,,,,,,,0.995199,,,,,,,,,,,,,43ff8847-a350-4a4d-a0e8-bf544f461aad,3216,,,"[15.0, 20.7]",3829500,80,,,,0.1269728,,Head,,,"[24.4, 21.9]",,Low Pass,,9.476286,,,,Thiago Motta,4325.0,,,,,,Recovery,2,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,167,Paris Saint-Germain,131,['2f520784-2c80-4f41-99f5-b048449be770'],11,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:11.123,Pass,,15.0,20.7,24.4,21.9,,
,,,,,,,,,,,,,,,,1.109923,,,,,,,,,,,,,94603ad3-0cfb-4869-a4a7-d0daea77d9e2,3219,,,"[24.4, 22.2]",3829500,80,,,,-1.1243144,,Left Foot,,,"[28.9, 12.8]",,Low Pass,,10.421612,,,,Javier Matías Pastore,4370.0,,,,,,,2,Regular Play,Thiago Motta,4325.0,Center Defensive Midfield,167,Paris Saint-Germain,131,"['5b43c903-8b1f-4638-bef9-4edb3391de86', '665ae46e-3130-4aee-9812-00eda8713f80']",12,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:12.118,Pass,True,24.4,22.2,28.9,12.8,,
,,,,,,,,,,,,,,,,1.839669,,,,,,,,,,,,,a7f3bd07-432c-4d7e-b572-fd8071243b97,3222,,,"[46.8, 15.9]",3829500,80,,,,1.328405,,Right Foot,,,"[51.3, 34.1]",,Ground Pass,,18.748066,,,,Blaise Matuidi,4375.0,,,,,,,2,Regular Play,Javier Matías Pastore,4370.0,Left Wing,167,Paris Saint-Germain,131,['34006638-88e6-4487-b97e-c0414506ca41'],15,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:15.571,Pass,,46.8,15.9,51.3,34.1,,
,,,,,,,,,,,,,,,,3.853876,,,,,,,,,,,,,efda26f9-ce9f-485b-935a-a66b2118015e,3225,,,"[67.0, 39.8]",3829500,80,,,,-0.8908551,,Right Foot,,,"[99.1, 0.1]",,High Pass,,51.053894,,Out,,Javier Matías Pastore,4370.0,,,,,,,2,Regular Play,Blaise Matuidi,4375.0,Left Center Midfield,167,Paris Saint-Germain,131,['567a2f8e-a2b6-42a6-bf88-37c21df6f1b5'],19,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:19.561,Pass,,67.0,39.8,99.1,0.1,,
,,,,,,,,,,,,,,,,1.385148,,,,,,,,,,,,,d4680bb4-098c-4708-bd6f-a6426ffdcdf9,3227,,,"[26.7, 80.0]",3829500,80,,,,-1.0691923,,,,,"[33.5, 67.6]",,Low Pass,,14.142136,,,,Lucas Silva Borges,25199.0,,,,,,Throw-in,2,From Throw In,Brice Dja Djédjé,7857.0,Right Back,168,Marseille,147,['0b79ad14-60c2-4662-bc47-0d98839b60ef'],30,,,,,,,,,,,,,,,,,,Marseille,147,00:35:30.843,Pass,,26.7,80.0,33.5,67.6,,
,,,,,,,,,,,,,,,,0.90882,,,,,,,,,,,,,c9c03205-56d9-4fc6-8ed0-113668779535,3230,,,"[39.2, 60.5]",3829500,80,,,,-1.9021928,,Right Foot,,,"[36.0, 51.2]",,Ground Pass,,9.835141,,,,Lassana Diarra,3181.0,,,,,,,2,From Throw In,Lucas Silva Borges,25199.0,Right Defensive Midfield,168,Marseille,147,['d9415c10-db90-43bd-a01e-5d02b5c64850'],33,,,,,,,,,,,,,,,,,,Marseille,147,00:35:33.920,Pass,,39.2,60.5,36.0,51.2,,
,,,,,,,,,,,,,,,,1.951171,,,,,,,,,,,,,5fb89da3-9dc2-43ca-8c63-ab1977127d32,3233,,,"[43.8, 48.3]",3829500,80,,,,1.148077,,Right Foot,,,"[57.7, 79.2]",,Ground Pass,,33.882442,,,,Romain Alessandrini,15296.0,,,,,,,2,From Throw In,Lassana Diarra,3181.0,Left Defensive Midfield,168,Marseille,147,['40395bdc-5eac-46a6-b0b7-bd8679ebcd55'],38,,,,,,,,,,,,,,,,,,Marseille,147,00:35:38.051,Pass,,43.8,48.3,57.7,79.2,,
,,,,,,,,,,,,,,,,1.80904,,,,,,,,,,,,,307df98d-b293-430d-8082-bc50dd4bf077,3236,,,"[115.1, 73.8]",3829500,80,,,,-1.3926291,,Right Foot,True,,"[119.8, 47.7]",,High Pass,,26.519804,,Out,,,,,,,,,,2,From Throw In,Romain Alessandrini,15296.0,Right Wing,168,Marseille,147,,48,,,,,,,,,,,,,,,,,,Marseille,147,00:35:48.705,Pass,,115.1,73.8,119.8,47.7,,
,,,,,,,,,,,,,,,,3.351463,,,,,,,,,,,,,0b7613a9-8264-4121-9b8b-31d340af879b,3237,,,"[6.0, 36.0]",3829500,81,,,,0.6703529,,Right Foot,,,"[56.2, 75.8]",,High Pass,,64.063095,,,,Serge Aurier,3481.0,,,,,,Goal Kick,2,From Goal Kick,Kevin Trapp,4440.0,Goalkeeper,169,Paris Saint-Germain,131,['8a9e4693-d797-41da-ad96-71b3b7ae9192'],10,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:10.256,Pass,,6.0,36.0,56.2,75.8,,
,,,,,,,,,,,,,,,,1.152924,,,,,,,,,,,,,313583d1-542d-4873-978f-e58c0503259c,3243,,,"[78.7, 5.6]",3829500,81,,,,0.91148627,,Right Foot,,,"[84.9, 13.6]",,Ground Pass,,10.121264,,Incomplete,,Rémy Cabella,3420.0,,,,,,Recovery,2,From Goal Kick,Lucas Ariel Ocampos,4345.0,Left Wing,169,Paris Saint-Germain,131,"['31a363e9-0350-4898-bb7f-95152e777022', '58117e25-8ab5-4760-a697-d889b642c468', 'ac6f34b0-a7d1-4117-8807-c200a8c3fbff']",17,,,,,,,,,,,,,,,,,,Marseille,147,00:36:17.516,Pass,True,78.7,5.6,84.9,13.6,,
,,,,,,,,,,,,,,,,1.338231,,,,,,,,,,,,,c85b9dc1-18dd-4a4d-b9c4-a87ff86900a4,3248,,,"[36.3, 60.5]",3829500,81,,,,-1.598722,,Right Foot,,,"[35.8, 42.6]",,Ground Pass,,17.906982,,,,Thiago Motta,4325.0,,,,,,,2,From Goal Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,169,Paris Saint-Germain,131,['6bf9d80f-073a-401e-b153-d423a46402d9'],19,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:19.541,Pass,,36.3,60.5,35.8,42.6,,
,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,6a4d80a2-b435-4e63-afca-f0b893e6baaa,3250,,,"[35.8, 42.6]",3829500,81,,,,1.7102364,,Left Foot,,,"[33.4, 59.7]",,Ground Pass,,17.2676,,,,Thiago Emiliano da Silva,3295.0,,,,,,,2,From Goal Kick,Thiago Motta,4325.0,Center Defensive Midfield,169,Paris Saint-Germain,131,['8d495342-47d2-45d9-81c2-d3bd78460919'],20,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:20.879,Pass,,35.8,42.6,33.4,59.7,,
,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,babfd76c-d305-4c53-aeee-e2ce80750acd,3254,,,"[32.7, 61.7]",3829500,81,,,,1.5204791,,Left Foot,,,"[33.4, 75.6]",,Ground Pass,,13.917615,,,,Marco Verratti,3166.0,,,,,,,2,From Goal Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,169,Paris Saint-Germain,131,"['20fcb6d8-8af0-4103-a079-6991e3f1912b', '5607ab42-cece-466d-bd5d-19f64aefa7ae']",22,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:22.385,Pass,True,32.7,61.7,33.4,75.6,,
,,,,,,,,,,,,,,,,0.747765,,,,,,,,,,,,,34972888-a09c-4306-8e51-74d8de696f50,3258,,,"[33.4, 74.1]",3829500,81,,,,-1.2257942,,Left Foot,,,"[38.0, 61.3]",,Ground Pass,,13.601471,,,,Thiago Emiliano da Silva,3295.0,,,,,,,2,From Goal Kick,Marco Verratti,3166.0,Right Center Midfield,169,Paris Saint-Germain,131,['07c20c52-1728-45b1-aac6-5192ddfb048a'],24,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:24.727,Pass,,33.4,74.1,38.0,61.3,,
,,,,,,,,,,,,,,,,1.318219,,,,,,,,,,,,,64a02126-137f-4e2c-9bd0-8d22c1dda8c5,3260,,,"[38.0, 61.3]",3829500,81,,,,1.1269201,,Right Foot,,,"[44.8, 75.6]",,Ground Pass,,15.834456,,,,Serge Aurier,3481.0,,,,,,,2,From Goal Kick,Thiago Emiliano da Silva,3295.0,Right Center Back,169,Paris Saint-Germain,131,['40a258e1-1b54-43a8-801c-a7030327ea5e'],25,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:25.474,Pass,,38.0,61.3,44.8,75.6,,
,,,,,,,,,,,,,,,,0.784405,,,,,,,,,,,,,f9e9ca42-fb7c-4ea4-b103-e6dae28f5918,3263,,,"[48.6, 77.6]",3829500,81,,,,-0.6489956,,Right Foot,,,"[57.3, 71.0]",,Ground Pass,,10.920165,,Incomplete,,Ángel Fabián Di María Hernández,2995.0,,,,,,,2,From Goal Kick,Serge Aurier,3481.0,Right Back,169,Paris Saint-Germain,131,"['5bc261a8-b0fc-4b7d-b1c2-8b4c6c50ec1f', 'e8d2cf31-e3d7-46ec-9c17-e0f6932947fc']",27,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:27.851,Pass,,48.6,77.6,57.3,71.0,,
,,,,,,,,,,,,,,,,0.17285,,,,,,,,,,,,,840d69e7-67c3-4868-a55a-71618cb71a1f,3268,,,"[68.4, 9.6]",3829500,81,,,,0.6435011,,Right Foot,,,"[69.6, 10.5]",,Ground Pass,,1.5,,Incomplete,,Lucas Silva Borges,25199.0,,,,,,,2,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,170,Marseille,147,"['1a6c12c5-88f8-4698-ad2b-6fef694b1b6f', '997f6787-9c50-4baa-b10e-f9456cf02910', 'c17b7837-934e-48b7-bceb-d341a791941b']",29,,,,,,,,,,,,,,,,,,Marseille,147,00:36:29.507,Pass,True,68.4,9.6,69.6,10.5,,
,,,,,,,,,,,,,,,,1.949341,,,,,,,,,,,,,c1a4ee91-25be-4416-af71-57ef03a407b0,3271,,,"[48.3, 23.9]",3829500,81,,,,-1.096945,,Right Foot,,,"[56.3, 8.3]",,High Pass,,17.531685,,,,Lassana Diarra,3181.0,,,,,,Recovery,2,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,170,Marseille,147,['b9b16d44-835a-4494-84a1-e4c9fe79c3bb'],32,,,,,,,,,,,,,,,,,,Marseille,147,00:36:32.274,Pass,,48.3,23.9,56.3,8.3,,
,,,,,,,,,,,,,,,,0.915489,,,,,,,,,,,,,9ac1d42a-7fda-4cda-ad90-baea6ff3644d,3274,,,"[47.4, 5.4]",3829500,81,,,,2.3561945,,Right Foot,,,"[30.4, 22.4]",,Ground Pass,,24.04163,,,,Rolando Jorge Pires da Fonseca,19813.0,,,,,,,2,Regular Play,Lassana Diarra,3181.0,Left Defensive Midfield,170,Marseille,147,['db0f26ed-a33a-4bfa-95a6-31e09d883d33'],36,,,,,,,,,,,,,,,,,,Marseille,147,00:36:36.962,Pass,,47.4,5.4,30.4,22.4,,
,,,,,,,,,,,,,,,,1.790423,,,,,,,,,,,,,34980d3e-0549-47fd-92f4-a7a4475e9359,3278,,,"[29.3, 24.4]",3829500,81,,,,2.556758,,Right Foot,,,"[7.4, 38.9]",,Ground Pass,,26.265186,,,,Steve Mandanda,3543.0,,,,,,,2,Regular Play,Rolando Jorge Pires da Fonseca,19813.0,Left Center Back,170,Marseille,147,"['c21d2d6b-7c8f-445d-a16b-79b36aa7836b', 'e79d6e95-2a20-402d-9950-7bf36b969d21']",39,,,,,,,,,,,,,,,,,,Marseille,147,00:36:39.447,Pass,True,29.3,24.4,7.4,38.9,,
,,,,,,,,,,,,,,,,2.987886,,,,,,,,,,,,,26596d87-775c-48e1-b326-901cf0172493,3281,,,"[7.4, 39.2]",3829500,81,,,,0.62007934,,Right Foot,,,"[63.0, 78.9]",,High Pass,,68.31874,,,,Brice Dja Djédjé,7857.0,,,,,,,2,Regular Play,Steve Mandanda,3543.0,Goalkeeper,170,Marseille,147,['575a3326-7a5f-414b-8f70-793f04982a8f'],42,,,,,,,,,,,,,,,,,,Marseille,147,00:36:42.438,Pass,,7.4,39.2,63.0,78.9,,
,,,,,,,,,,,,,,,,0.653949,,,,,,,,,,,,,3edd2f5d-66f0-44b1-afd7-c5beefc65427,3285,,,"[56.2, 2.0]",3829500,81,,,,1.5707964,,Left Foot,,,"[56.2, 5.4]",,Ground Pass,,3.4,,,,Javier Matías Pastore,4370.0,,,,,,Free Kick,2,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,171,Paris Saint-Germain,131,['80ebcbf4-34d7-4756-9200-7405e8582883'],58,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:58.144,Pass,,56.2,2.0,56.2,5.4,,
