x,y,shot_body_part,shot_technique,under_pressure,shot_first_time,goal,shot_statsbomb_xg,team,player,minute,second,distance_to_goal,angle_to_goal,is_central_zone,is_left_side,is_right_side
85.0,48.5,Left Foot,Normal,0,0,0,0.006808753,Paris Saint-Germain,Thiago Motta,54,9,36.01735692690401,0.20838548167209153,1,0,1
92.4,33.7,Left Foot,Normal,0,0,0,0.04758824,Paris Saint-Germain,Ángel Fabián Di María Hernández,58,55,28.309892264012586,0.263678969134795,1,1,0
112.6,46.0,Right Foot,Half Volley,0,1,0,0.23472151,Paris Saint-Germain,Zlatan Ibrahimović,59,59,9.526804291051647,0.9186278833123988,1,0,1
105.0,44.9,Left Foot,Normal,0,0,1,0.11668708,Paris Saint-Germain,Ángel Fabián Di María Hernández,70,32,15.78005069700348,0.47864736198941576,1,0,1
113.6,25.3,Left Foot,Normal,0,1,0,0.022993432,Paris Saint-Germain,Maxwell Scherrer Cabelino Andrade,84,49,16.032778923193572,1.0389651759777436,0,1,0
109.0,38.8,Head,Normal,1,0,0,0.04475906,Paris Saint-Germain,Marcos Aoás Corrêa,2,56,11.065260954898443,0.6424100014274465,1,1,0
114.8,50.0,Right Foot,Normal,0,0,1,0.42004138,Paris Saint-Germain,Edinson Roberto Cavani Gómez,5,17,11.271202242884298,1.22660522837624,1,0,1
83.5,49.1,Right Foot,Normal,0,0,0,0.0072591202,Paris Saint-Germain,Zlatan Ibrahimović,8,55,37.617283261819956,0.19987981025844515,1,0,1
109.0,54.4,Right Foot,Normal,0,0,0,0.09149981,Paris Saint-Germain,Serge Aurier,17,33,18.120706387997128,0.6424100014274465,0,0,1
106.0,52.3,Left Foot,Volley,0,1,0,0.038918637,Paris Saint-Germain,Serge Aurier,17,36,18.63571839237758,0.5114114144755499,0,0,1
104.7,30.1,Right Foot,Normal,0,0,0,0.13825087,Paris Saint-Germain,Jean-Kévin Augustin,23,14,18.223611058184925,0.46960650228639017,1,1,0
95.1,24.9,Right Foot,Normal,0,0,0,0.041086175,Paris Saint-Germain,Zlatan Ibrahimović,25,10,29.120782956507202,0.2918857710592631,0,1,0
101.8,38.5,Right Foot,Lob,1,0,0,0.37909007,Paris Saint-Germain,Edinson Roberto Cavani Gómez,53,17,18.26170857285813,0.3969039437606063,1,1,0
114.3,39.2,Right Foot,Half Volley,1,1,1,0.4225615,Paris Saint-Germain,Zlatan Ibrahimović,54,14,5.755866572463266,1.1416105638124492,1,1,0
104.1,26.5,Left Foot,Volley,0,1,1,0.040445466,Paris Saint-Germain,Layvin Kurzawa,68,44,20.85809195492244,0.45249516038704257,0,1,0
99.6,20.3,Left Foot,Lob,1,0,0,0.010854606,Paris Saint-Germain,Ángel Fabián Di María Hernández,72,21,28.35930182497447,0.35504621050790935,0,1,0
107.9,32.5,Left Foot,Backheel,0,1,0,0.26027814,Paris Saint-Germain,Ángel Fabián Di María Hernández,85,49,14.23587018766327,0.5874597244810582,1,1,0
97.2,32.4,Left Foot,Normal,0,1,0,0.043340206,Paris Saint-Germain,Benjamin Stambouli,88,24,24.03331021727968,0.318336796860724,1,1,0
97.0,40.0,Right Foot,Normal,0,0,0,0.059649926,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,90,5,23.0,0.3156145747080703,1,0,0
100.9,47.8,Left Foot,Normal,0,0,0,0.036604814,Paris Saint-Germain,Ángel Fabián Di María Hernández,90,19,20.63128692059707,0.3786559312439813,1,0,1
118.6,31.9,Left Foot,Normal,0,0,0,0.03301712,Paris Saint-Germain,Blaise Matuidi,90,33,8.220097323024834,2.4109093277673854,1,1,0
105.1,26.2,Left Foot,Volley,0,1,0,0.03004826,Paris Saint-Germain,Ángel Fabián Di María Hernández,14,1,20.3088650593774,0.48173732827658394,0,1,0
104.7,39.9,Left Foot,Normal,0,0,1,0.12581249,Paris Saint-Germain,Ángel Fabián Di María Hernández,15,57,15.300326793895609,0.46960650228639017,1,1,0
107.4,39.1,Right Foot,Half Volley,0,1,0,0.17405199,Paris Saint-Germain,Thiago Motta,18,44,12.632101962856375,0.565393231187457,1,1,0
103.2,32.3,Right Foot,Normal,1,0,0,0.077184804,Paris Saint-Germain,Zlatan Ibrahimović,21,52,18.48053029542172,0.4290109148821801,1,1,0
116.4,48.7,Right Foot,Half Volley,0,1,0,0.17688367,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,21,54,9.41541289588513,1.5873248761142005,1,0,1
113.7,38.3,Right Foot,Volley,1,1,0,0.40751082,Paris Saint-Germain,Zlatan Ibrahimović,21,56,6.525335240430178,1.0525922912360766,1,1,0
115.4,38.2,Right Foot,Overhead Kick,1,1,0,0.3183872,Paris Saint-Germain,Zlatan Ibrahimović,21,58,4.939635614091381,1.3441684006679369,1,1,0
115.9,31.1,Head,Normal,0,0,0,0.054926645,Paris Saint-Germain,Thiago Emiliano da Silva,25,15,9.798979538707075,1.457515560516147,1,1,0
93.5,37.2,Left Foot,Normal,0,0,0,0.033391494,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,31,12,26.64751395533925,0.2744898836677707,1,1,0
97.6,54.1,Right Foot,Half Volley,0,1,0,0.020946974,Paris Saint-Germain,Serge Aurier,31,14,26.46828290615015,0.32392333613735924,0,0,1
94.5,38.6,Right Foot,Half Volley,0,1,1,0.031670984,Paris Saint-Germain,Zlatan Ibrahimović,35,6,25.538402455909416,0.28511163207439433,1,1,0
110.6,34.1,Head,Normal,1,0,0,0.07816297,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,44,25,11.098198051936183,0.7426038484959068,1,1,0
113.5,44.7,Left Foot,Lob,0,1,1,0.18465468,Paris Saint-Germain,Ángel Fabián Di María Hernández,49,30,8.021221852062192,1.0256552167535118,1,0,1
105.3,40.7,Right Foot,Half Volley,1,0,0,0.053359017,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,52,59,14.71665722914005,0.48803609725775016,1,0,1
113.2,37.3,Head,Normal,0,0,0,0.23062281,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,55,23,7.316419889536137,0.987531922196383,1,1,0
97.4,33.9,Right Foot,Normal,0,0,0,0.07789042,Paris Saint-Germain,Zlatan Ibrahimović,62,21,23.40875904442608,0.32110597906708793,1,1,0
102.1,46.5,Right Foot,Half Volley,0,1,0,0.15214436,Paris Saint-Germain,Ezequiel Iván Lavezzi,75,37,19.04363410696604,0.4033784434852055,1,0,1
106.8,35.2,Right Foot,Normal,1,0,0,0.13269903,Paris Saint-Germain,Ezequiel Iván Lavezzi,80,3,14.045639892863552,0.5409558343915415,1,1,0
105.4,34.5,Right Foot,Half Volley,1,0,0,0.22851779,Paris Saint-Germain,Zlatan Ibrahimović,3,21,15.601602481796537,0.4912464011638462,1,1,0
111.7,49.5,Right Foot,Half Volley,0,1,1,0.19156037,Paris Saint-Germain,Zlatan Ibrahimović,10,38,12.615070352558481,0.8306282144307795,1,0,1
115.6,39.1,Head,Normal,0,0,1,0.423238,Paris Saint-Germain,Serge Aurier,16,12,4.491102314577129,1.3876868436988574,1,1,0
109.3,27.9,Right Foot,Normal,1,0,0,0.15802227,Paris Saint-Germain,Edinson Roberto Cavani Gómez,20,41,16.152399202595262,0.6591607440326119,0,1,0
101.7,29.1,Left Foot,Normal,1,0,0,0.10060252,Paris Saint-Germain,Ángel Fabián Di María Hernández,46,45,21.300234740490534,0.3947911196997616,0,1,0
116.1,42.6,Head,Normal,0,0,0,0.20592834,Paris Saint-Germain,David Luiz Moreira Marinho,54,59,4.687216658103192,1.5073255797379794,1,0,1
113.5,34.7,Left Foot,Half Volley,0,1,1,0.24778873,Paris Saint-Germain,Edinson Roberto Cavani Gómez,60,36,8.3868945385047,1.0256552167535118,1,1,0
87.5,47.3,Right Foot,Normal,0,0,0,0.02712808,Paris Saint-Germain,David Luiz Moreira Marinho,73,20,33.3097583299549,0.22428580699034711,1,0,1
108.0,40.0,Right Foot,Normal,0,0,1,0.7835,Paris Saint-Germain,Zlatan Ibrahimović,76,42,12.0,0.592075228949806,1,0,0
97.6,48.7,Right Foot,Normal,1,1,0,0.05632153,Paris Saint-Germain,Edinson Roberto Cavani Gómez,85,3,24.030189345904045,0.32392333613735924,1,0,1
104.9,50.5,Right Foot,Normal,1,0,1,0.26904482,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,90,29,18.39184601936412,0.4755960370294988,0,0,1
81.2,49.5,Left Foot,Normal,0,0,1,0.008475669,Paris Saint-Germain,Ángel Fabián Di María Hernández,5,43,39.946088669605686,0.18810318936008472,1,0,1
94.7,51.1,Right Foot,Normal,1,0,0,0.026732286,Paris Saint-Germain,Gregory van der Wiel,8,44,27.627884464793894,0.2873347118384468,0,0,1
104.6,50.9,Left Foot,Normal,1,1,0,0.06990604,Paris Saint-Germain,Ángel Fabián Di María Hernández,10,1,18.86716724895394,0.46666692953314254,0,0,1
115.8,36.7,Head,Normal,0,0,1,0.57664716,Paris Saint-Germain,Zlatan Ibrahimović,17,13,5.341348144429458,1.4336073198863468,1,1,0
103.6,24.7,Left Foot,Normal,0,1,0,0.04341521,Paris Saint-Germain,Layvin Kurzawa,21,44,22.42877615921119,0.4391452757123717,0,1,0
115.1,26.2,Right Foot,Half Volley,0,0,0,0.024483314,Paris Saint-Germain,Zlatan Ibrahimović,23,54,14.644111444536335,1.283078089201606,0,1,0
108.7,41.4,Head,Normal,1,0,0,0.053679626,Paris Saint-Germain,Zlatan Ibrahimović,27,21,11.386395390991828,0.6264621174246395,1,0,1
101.1,46.3,Left Foot,Half Volley,0,0,0,0.063927345,Paris Saint-Germain,Ángel Fabián Di María Hernández,31,28,19.922349259060795,0.3825663330715833,1,0,1
102.0,26.5,Right Foot,Normal,0,0,0,0.04832297,Paris Saint-Germain,Edinson Roberto Cavani Gómez,49,45,22.5,0.40119724769543524,0,1,0
108.1,27.0,Left Foot,Normal,0,0,0,0.110255376,Paris Saint-Germain,Edinson Roberto Cavani Gómez,57,30,17.624131184259838,0.5967616520006681,0,1,0
108.9,45.0,Head,Normal,1,0,0,0.04404396,Paris Saint-Germain,Zlatan Ibrahimović,61,17,12.174152947946721,0.6370076251165314,1,0,1
114.7,32.4,Head,Normal,0,0,1,0.08218838,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,65,53,9.2655275079188,1.2087326904373046,1,1,0
98.0,53.5,Right Foot,Normal,0,0,0,0.042511374,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,73,56,25.811818998280614,0.3297076452783056,0,0,1
107.8,35.3,Right Foot,Half Volley,0,1,1,0.14887568,Paris Saint-Germain,Zlatan Ibrahimović,73,57,13.074020039758242,0.5829135889557341,1,1,0
108.6,32.9,Right Foot,Half Volley,0,0,1,0.36713967,Paris Saint-Germain,Ezequiel Iván Lavezzi,77,25,13.43018987207553,0.6213150141255195,1,1,0
90.8,35.5,Right Foot,Normal,0,0,0,0.04249598,Paris Saint-Germain,Ezequiel Iván Lavezzi,2,46,29.544711878777903,0.24938435474275328,1,1,0
89.5,41.8,Left Foot,Normal,0,0,0,0.019769037,Paris Saint-Germain,Maxwell Scherrer Cabelino Andrade,9,39,30.553068585659283,0.23885785203667692,1,0,1
101.6,31.8,Right Foot,Normal,1,0,0,0.03064459,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,10,34,20.144478151592814,0.3927003824308198,1,1,0
112.8,25.5,Left Foot,Normal,0,0,0,0.047583345,Paris Saint-Germain,Ezequiel Iván Lavezzi,16,51,16.18919392681427,0.9405840589829914,0,1,0
87.8,26.5,Left Foot,Normal,1,0,0,0.0071094735,Paris Saint-Germain,Adrien Rabiot,19,41,34.91546935099112,0.22635770842518843,0,1,0
91.7,58.9,Left Foot,Normal,0,0,0,0.00835587,Paris Saint-Germain,Ángel Fabián Di María Hernández,36,17,34.03086834037592,0.2572294542115021,0,0,1
111.8,27.1,Left Foot,Normal,1,0,0,0.0742182,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,42,24,15.28561415187496,0.8396146447545584,0,1,0
113.1,36.2,Head,Normal,0,0,0,0.16523466,Paris Saint-Germain,Serge Aurier,42,56,7.877182237323195,0.9753959073722942,1,1,0
100.9,32.4,Left Foot,Half Volley,1,1,0,0.056033928,Paris Saint-Germain,Ángel Fabián Di María Hernández,55,16,20.556507485465517,0.3786559312439813,1,1,0
108.1,35.1,Left Foot,Backheel,0,1,0,0.08956666,Paris Saint-Germain,Ángel Fabián Di María Hernández,57,21,12.86934341759517,0.5967616520006681,1,1,0
96.1,23.7,Right Foot,Normal,0,0,0,0.024924263,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,61,39,28.929223978530782,0.3039150962288951,0,1,0
104.2,33.8,Left Foot,Volley,1,1,1,0.07923591,Paris Saint-Germain,Ángel Fabián Di María Hernández,74,42,16.972919607421698,0.4552614354411628,1,1,0
91.6,49.9,Left Foot,Normal,1,0,0,0.026581995,Paris Saint-Germain,Ángel Fabián Di María Hernández,78,8,30.07607022202203,0.2563336201935903,1,0,1
104.0,46.5,Right Foot,Normal,0,1,0,0.07370942,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,1,38,17.269916039170543,0.44976173405654607,1,0,1
111.5,47.7,Head,Normal,1,0,0,0.04916204,Paris Saint-Germain,Adrien Rabiot,14,24,11.469088891450795,0.8131887906191134,1,0,1
111.2,26.4,Right Foot,Normal,0,0,0,0.06364755,Paris Saint-Germain,Javier Matías Pastore,16,36,16.198765385053267,0.7882908755757536,0,1,0
109.2,49.4,Right Foot,Normal,0,0,1,0.9640861,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,56,40,14.31782106327635,0.6534843869413643,1,0,1
96.1,34.1,Right Foot,Normal,0,0,0,0.07618376,Paris Saint-Germain,Edinson Roberto Cavani Gómez,89,16,24.617473469062585,0.3039150962288951,1,1,0
104.9,41.9,Right Foot,Normal,0,1,0,0.18843307,Paris Saint-Germain,Edinson Roberto Cavani Gómez,93,17,15.219066988485194,0.4755960370294988,1,0,1
83.1,46.1,Right Foot,Normal,0,0,0,0.006788716,Paris Saint-Germain,Zlatan Ibrahimović,12,37,37.40080213043566,0.19772725863877352,1,0,1
83.8,48.5,Right Foot,Normal,1,0,0,0.0067304666,Paris Saint-Germain,Javier Matías Pastore,19,30,37.1845397981473,0.2015251288648791,1,0,1
108.3,42.7,Head,Diving Header,0,0,0,0.1167561,Paris Saint-Germain,Javier Matías Pastore,20,44,12.007497657713705,0.6063536783391891,1,0,1
90.5,29.9,Right Foot,Normal,0,1,0,0.022452904,Paris Saint-Germain,Zlatan Ibrahimović,35,25,31.181084009379788,0.24687405536904072,0,1,0
118.8,45.6,Right Foot,Volley,0,1,0,0.16135186,Paris Saint-Germain,Zlatan Ibrahimović,39,58,5.727128425310544,2.5079436818533534,1,0,1
108.3,44.7,Right Foot,Volley,0,1,0,0.14021301,Paris Saint-Germain,Edinson Roberto Cavani Gómez,46,51,12.60872713639248,0.6063536783391891,1,0,1
113.9,33.4,Head,Normal,1,0,0,0.09774693,Paris Saint-Germain,Zlatan Ibrahimović,55,48,8.987213138676525,1.0808390005411692,1,1,0
102.3,28.4,Right Foot,Volley,0,1,0,0.042774208,Paris Saint-Germain,Edinson Roberto Cavani Gómez,59,27,21.162466774929623,0.40781176907282013,0,1,0
108.7,41.9,Head,Normal,0,0,0,0.039134357,Paris Saint-Germain,Adrien Rabiot,62,53,11.45862120850497,0.6264621174246395,1,0,1
112.6,47.5,Right Foot,Normal,1,1,1,0.34961104,Paris Saint-Germain,Zlatan Ibrahimović,71,24,10.536128321162384,0.9186278833123988,1,0,1
110.8,43.7,Right Foot,Normal,0,1,1,0.4084296,Paris Saint-Germain,Zlatan Ibrahimović,82,13,9.916148445843278,0.7572618208881154,1,0,1
100.3,44.3,Right Foot,Half Volley,0,1,0,0.063683204,Paris Saint-Germain,Edinson Roberto Cavani Gómez,88,14,20.163829001457042,0.3673848477707634,1,0,1
106.6,44.0,Head,Normal,0,0,0,0.06728822,Paris Saint-Germain,Ángel Fabián Di María Hernández,10,11,13.984276885130678,0.5332617696887639,1,0,1
105.2,57.5,Right Foot,Normal,0,0,0,0.040201165,Paris Saint-Germain,Zlatan Ibrahimović,11,15,22.919205919926632,0.4848666595509598,0,0,1
106.9,29.8,Right Foot,Normal,0,1,0,0.10075281,Paris Saint-Germain,Zlatan Ibrahimović,18,22,16.602710622064095,0.5448846468926428,0,1,0
102.8,40.8,Right Foot,Half Volley,0,1,0,0.05089525,Paris Saint-Germain,Zlatan Ibrahimović,22,11,17.21859460002471,0.41932702902652264,1,0,1
112.6,44.7,Right Foot,Half Volley,0,1,0,0.16949627,Paris Saint-Germain,Zlatan Ibrahimović,22,12,8.766413177577252,0.9186278833123988,1,0,1
101.6,51.8,Left Foot,Normal,0,0,0,0.08709055,Paris Saint-Germain,Ángel Fabián Di María Hernández,25,9,21.858636736997124,0.3927003824308198,0,0,1
104.5,52.4,Left Foot,Normal,0,0,0,0.08708111,Paris Saint-Germain,Ángel Fabián Di María Hernández,28,16,19.84968513604183,0.46376327121584243,0,0,1
108.1,40.1,Right Foot,Normal,0,0,1,0.7835,Paris Saint-Germain,Zlatan Ibrahimović,40,42,11.900420160649796,0.5967616520006681,1,0,1
108.1,40.1,Right Foot,Normal,0,0,1,0.7835,Paris Saint-Germain,Zlatan Ibrahimović,43,42,11.900420160649796,0.5967616520006681,1,0,1
113.2,53.8,Right Foot,Normal,0,0,0,0.06250915,Paris Saint-Germain,Serge Aurier,49,25,15.384407690905746,0.987531922196383,0,0,1
103.7,48.5,Left Foot,Normal,0,1,0,0.12094896,Paris Saint-Germain,Ángel Fabián Di María Hernández,63,46,18.383144453547654,0.4417528956138643,1,0,1
107.6,25.6,Left Foot,Half Volley,1,1,0,0.045516007,Paris Saint-Germain,Edinson Roberto Cavani Gómez,65,48,19.003157632351527,0.5740234415522852,0,1,0
114.8,37.2,Head,Normal,0,0,0,0.22063482,Paris Saint-Germain,Serge Aurier,67,29,5.905929224093362,1.22660522837624,1,1,0
93.3,34.6,Left Foot,Normal,0,0,0,0.032252807,Paris Saint-Germain,Blaise Matuidi,69,9,27.240594707164526,0.2724592179741034,1,1,0
113.2,40.6,Right Foot,Normal,0,1,0,0.5290182,Paris Saint-Germain,Javier Matías Pastore,77,11,6.826419266350402,0.987531922196383,1,0,1
103.8,23.3,Left Foot,Half Volley,0,0,0,0.030649405,Paris Saint-Germain,Maxwell Scherrer Cabelino Andrade,77,15,23.26649952184471,0.444391154043015,0,1,0
108.6,25.0,Right Foot,Normal,1,0,0,0.02161513,Paris Saint-Germain,Zlatan Ibrahimović,19,42,18.840382161729103,0.6213150141255195,0,1,0
95.6,44.2,Right Foot,Half Volley,0,1,0,0.03365926,Paris Saint-Germain,Javier Matías Pastore,23,53,24.7588368062799,0.29777989521899445,1,0,1
104.9,58.9,Left Foot,Normal,0,0,0,0.009470403,Paris Saint-Germain,Ángel Fabián Di María Hernández,24,59,24.19132075766017,0.4755960370294988,0,0,1
113.2,36.7,Head,Normal,1,0,0,0.1628035,Paris Saint-Germain,Serge Aurier,25,25,7.5584389922787585,0.987531922196383,1,1,0
111.1,38.0,Right Foot,Normal,0,0,0,0.18324852,Paris Saint-Germain,Serge Aurier,25,27,9.121951545584974,0.7803097239028624,1,1,0
83.0,46.6,Right Foot,Normal,0,0,0,0.006474244,Paris Saint-Germain,Zlatan Ibrahimović,44,20,37.58403916558198,0.19719632201809784,1,0,1
108.3,42.0,Left Foot,Volley,1,1,0,0.08393007,Paris Saint-Germain,Ángel Fabián Di María Hernández,47,13,11.86970934774732,0.6063536783391891,1,0,1
115.0,43.4,Right Foot,Half Volley,0,0,1,0.5237891,Paris Saint-Germain,Zlatan Ibrahimović,47,15,6.046486583132388,1.2637624630824713,1,0,1
90.4,33.5,Right Foot,Normal,0,0,0,0.0344217,Paris Saint-Germain,Zlatan Ibrahimović,57,32,30.305280068001345,0.24604842533160493,1,1,0
105.0,26.3,Left Foot,Half Volley,1,1,0,0.051465802,Paris Saint-Germain,Ángel Fabián Di María Hernández,63,42,20.314772949752598,0.47864736198941576,0,1,0
111.8,44.0,Head,Normal,0,0,0,0.092202984,Paris Saint-Germain,Zlatan Ibrahimović,69,28,9.123595782365637,0.8396146447545584,1,0,1
113.4,50.6,Head,Normal,0,0,1,0.053787798,Paris Saint-Germain,Edinson Roberto Cavani Gómez,72,20,12.486793023030371,1.0126526075472455,0,0,1
99.9,35.1,Left Foot,Lob,0,1,1,0.25825605,Paris Saint-Germain,Ángel Fabián Di María Hernández,79,9,20.688644228175026,0.3602323476159526,1,1,0
102.4,30.6,Right Foot,Normal,0,1,0,0.10629551,Paris Saint-Germain,Ezequiel Iván Lavezzi,87,58,19.952944644838762,0.41006466087116167,1,1,0
111.2,42.8,Right Foot,Overhead Kick,0,1,1,0.12910184,Paris Saint-Germain,Serge Aurier,89,51,9.234717104492153,0.7882908755757536,1,0,1
112.7,40.9,Right Foot,Volley,0,1,0,0.19729528,Paris Saint-Germain,Edinson Roberto Cavani Gómez,3,18,7.355270219373313,0.9294857976294623,1,0,1
87.0,47.1,Left Foot,Normal,1,0,0,0.022628156,Paris Saint-Germain,Ángel Fabián Di María Hernández,10,25,33.755147755564636,0.22091532042133943,1,0,1
98.8,38.8,Right Foot,Normal,0,0,1,0.053596463,Paris Saint-Germain,Javier Matías Pastore,17,9,21.2339351039792,0.3419126911474317,1,1,0
102.2,27.2,Left Foot,Normal,0,1,0,0.055520926,Paris Saint-Germain,Zlatan Ibrahimović,18,49,21.924415613648634,0.405583158274189,0,1,0
111.6,40.2,Head,Normal,0,0,0,0.1199959,Paris Saint-Germain,Thiago Motta,20,27,8.402380615040009,0.8218212603970584,1,0,1
93.0,42.1,Right Foot,Normal,0,0,0,0.03992702,Paris Saint-Germain,Zlatan Ibrahimović,25,47,27.081543530604012,0.269468598987303,1,0,1
87.5,33.4,Right Foot,Normal,0,0,0,0.025260389,Paris Saint-Germain,Zlatan Ibrahimović,48,49,33.16338342208165,0.22428580699034711,1,1,0
116.6,27.6,Right Foot,Normal,1,0,0,0.033596348,Paris Saint-Germain,Zlatan Ibrahimović,50,21,12.857682528356344,1.6444174470652353,0,1,0
114.9,36.3,Head,Normal,1,0,0,0.1326891,Paris Saint-Germain,Marcos Aoás Corrêa,52,53,6.300793600809342,1.2449434090941522,1,1,0
110.3,34.6,Head,Normal,0,0,0,0.06163326,Paris Saint-Germain,Edinson Roberto Cavani Gómez,62,22,11.101801655587261,0.721605457774023,1,1,0
113.1,53.6,Right Foot,Normal,0,0,0,0.09552083,Paris Saint-Germain,Javier Matías Pastore,65,39,15.250245899656836,0.9753959073722942,0,0,1
93.6,31.1,Left Foot,Normal,0,0,0,0.033653416,Paris Saint-Germain,Ángel Fabián Di María Hernández,71,26,27.859827709445735,0.27551653787952857,1,1,0
103.0,53.6,Left Foot,Half Volley,0,1,0,0.025662007,Paris Saint-Germain,Ángel Fabián Di María Hernández,75,3,21.770622407271688,0.4241145315404141,0,0,1
110.1,56.0,Left Foot,Normal,1,0,0,0.039500028,Paris Saint-Germain,Zlatan Ibrahimović,75,50,18.81515346735179,0.7082267039629738,0,0,1
116.2,44.1,Left Foot,Normal,1,1,1,0.58442515,Paris Saint-Germain,Ángel Fabián Di María Hernández,75,52,5.590169943749474,1.5332672201230346,1,0,1
116.6,30.5,Left Foot,Normal,0,1,0,0.16451111,Paris Saint-Germain,Maxwell Scherrer Cabelino Andrade,77,55,10.090094152187087,1.6444174470652353,1,1,0
109.5,27.9,Right Foot,Normal,1,0,1,0.070202686,Paris Saint-Germain,Zlatan Ibrahimović,82,46,16.020611723651506,0.6708031670148005,0,1,0
108.1,40.1,Right Foot,Normal,0,0,0,0.7835,Paris Saint-Germain,Zlatan Ibrahimović,86,3,11.900420160649796,0.5967616520006681,1,0,1
112.8,27.8,Left Foot,Normal,0,1,0,0.13866714,Paris Saint-Germain,Edinson Roberto Cavani Gómez,86,5,14.166156853571826,0.9405840589829914,0,1,0
109.5,39.7,Head,Normal,1,0,0,0.054878768,Paris Saint-Germain,Layvin Kurzawa,5,4,10.504284840006958,0.6708031670148005,1,1,0
99.4,54.7,Right Foot,Half Volley,1,0,0,0.021769846,Paris Saint-Germain,Marco Verratti,7,5,25.30711362443374,0.35167010714039376,0,0,1
115.9,28.7,Right Foot,Lob,1,0,0,0.096047476,Paris Saint-Germain,Ezequiel Iván Lavezzi,17,40,12.020815280171307,1.457515560516147,0,1,0
99.7,38.0,Left Foot,Normal,1,0,0,0.050751276,Paris Saint-Germain,Javier Matías Pastore,37,48,20.398284241572863,0.35675842831041055,1,1,0
111.5,36.4,Head,Normal,1,0,0,0.09300613,Paris Saint-Germain,Zlatan Ibrahimović,42,42,9.230926280715279,0.8131887906191134,1,1,0
104.8,26.4,Left Foot,Half Volley,0,1,0,0.06177168,Paris Saint-Germain,Zlatan Ibrahimović,46,32,20.39607805437114,0.4725826470039579,0,1,0
97.0,43.6,Left Foot,Normal,0,0,0,0.0476394,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,48,4,23.280034364235807,0.3156145747080703,1,0,1
106.3,27.0,Left Foot,Normal,0,0,0,0.057122637,Paris Saint-Germain,Ezequiel Iván Lavezzi,50,3,18.886238376129853,0.522113296196796,0,1,0
107.2,37.4,Head,Normal,0,0,0,0.025977578,Paris Saint-Germain,Marcos Aoás Corrêa,58,38,13.061393493804554,0.557012029519016,1,1,0
114.0,32.4,Right Foot,Half Volley,1,0,0,0.12681621,Paris Saint-Germain,Zlatan Ibrahimović,58,40,9.682974749528164,1.0954800274318048,1,1,0
91.0,36.6,Right Foot,Normal,1,0,0,0.03742424,Paris Saint-Germain,Marco Verratti,61,4,29.198630104852523,0.2510862928212736,1,1,0
109.7,36.1,Head,Normal,1,0,0,0.37723467,Paris Saint-Germain,Zlatan Ibrahimović,61,6,11.01362792180669,0.6828478835720695,1,1,0
104.8,26.2,Left Foot,Normal,1,0,0,0.023674373,Paris Saint-Germain,Zlatan Ibrahimović,63,52,20.529978080845584,0.4725826470039579,0,1,0
93.2,27.0,Right Foot,Normal,1,0,0,0.014191899,Paris Saint-Germain,Zlatan Ibrahimović,69,57,29.78657415682441,0.27145504167243373,0,1,0
101.9,49.6,Right Foot,Volley,1,1,0,0.029679283,Paris Saint-Germain,Javier Matías Pastore,75,58,20.488289338058458,0.3990392016715098,1,0,1
109.8,37.5,Right Foot,Volley,0,1,1,0.16450883,Paris Saint-Germain,Edinson Roberto Cavani Gómez,83,15,10.501904589168578,0.6890273944658628,1,1,0
109.6,38.9,Head,Normal,0,0,0,0.057340596,Paris Saint-Germain,Thiago Emiliano da Silva,88,41,10.45801128322207,0.676773999779575,1,1,0
102.3,56.4,Left Foot,Normal,0,0,0,0.026169293,Paris Saint-Germain,Ángel Fabián Di María Hernández,4,4,24.12985702402731,0.40781176907282013,0,0,1
101.7,57.0,Left Foot,Normal,0,0,0,0.036685836,Paris Saint-Germain,Serge Aurier,12,5,24.97779013443743,0.3947911196997616,0,0,1
92.6,41.4,Left Foot,Normal,0,1,0,0.028459564,Paris Saint-Germain,Ángel Fabián Di María Hernández,22,15,27.43574311003805,0.2655811674719823,1,0,1
91.6,43.0,Left Foot,Normal,0,0,0,0.030788377,Paris Saint-Germain,Ángel Fabián Di María Hernández,23,56,28.558011135231393,0.2563336201935903,1,0,1
105.7,44.7,Right Foot,Half Volley,0,0,1,0.1874581,Paris Saint-Germain,Edinson Roberto Cavani Gómez,26,12,15.05257453062432,0.5011303943750404,1,0,1
98.5,25.5,Right Foot,Normal,0,0,1,0.049293023,Paris Saint-Germain,Edinson Roberto Cavani Gómez,33,34,25.93260495977988,0.33723234889513215,0,1,0
